id2,y,x,w
310,63.2832,2.2049,-0.2562
310,52.8558,0.9673,-0.2562
310,51.7788,0.6288,-0.2562
310,66.5586,2.4946,-0.2562
310,50.5584,0.6379,-0.2562
311,68.6860,3.6082,-0.1377
311,54.2958,1.1361,-0.1377
311,67.1930,3.1118,-0.1377
311,62.4398,2.7197,-0.1377
311,63.6594,2.8348,-0.1377
311,52.6734,0.9020,-0.1377
311,52.3300,0.3870,-0.1377
311,58.5917,1.4948,-0.1377
311,62.8239,2.4905,-0.1377
311,50.4445,0.1157,-0.1377
312,35.8300,-1.2432,-0.1279
312,38.7517,-0.8425,-0.1279
312,39.9062,-0.3890,-0.1279
312,29.7755,-2.6336,-0.1279
312,41.4855,0.0754,-0.1279
312,44.3344,0.5238,-0.1279
312,33.5478,-1.4600,-0.1279
312,31.8346,-3.0046,-0.1279
312,38.3271,-0.8119,-0.1279
312,39.4985,-0.4545,-0.1279
313,53.5401,1.6990,0.8958
313,56.6368,2.5333,0.8958
313,54.0513,0.9838,0.8958
313,61.1099,4.0213,0.8958
313,51.2437,0.0668,0.8958
313,55.9382,2.9283,0.8958
313,53.0604,1.2486,0.8958
313,53.8215,1.1391,0.8958
313,53.1622,0.5536,0.8958
313,45.0674,-2.1937,0.8958
314,38.9298,-0.8875,-0.8665
314,47.9548,0.3616,-0.8665
314,52.8810,1.2508,-0.8665
314,35.2708,-1.0717,-0.8665
314,49.3451,0.8501,-0.8665
314,57.7910,1.9632,-0.8665
314,48.1342,0.4359,-0.8665
314,43.3722,-0.1512,-0.8665
314,48.6240,0.2732,-0.8665
314,54.4435,1.4880,-0.8665
315,38.4133,-1.5794,0.0465
315,44.4112,-0.5172,0.0465
315,45.3074,-0.4969,0.0465
315,69.5707,3.2569,0.0465
315,55.4461,1.0313,0.0465
315,62.8706,2.2738,0.0465
315,57.1656,1.1911,0.0465
315,53.7937,0.5547,0.0465
315,49.5370,-0.1329,0.0465
315,60.0812,1.7027,0.0465
316,49.1006,3.0736,0.6830
316,48.0009,1.8545,0.6830
316,45.5298,0.0821,0.6830
316,48.7007,2.8590,0.6830
316,48.4227,1.8682,0.6830
316,49.9497,1.2848,0.6830
316,50.6279,0.7540,0.6830
316,47.1616,1.6443,0.6830
316,47.6219,1.9767,0.6830
316,46.0757,0.8843,0.6830
317,38.1372,0.1810,-0.9088
317,35.4063,-0.3780,-0.9088
317,38.0935,0.0557,-0.9088
317,32.8458,-1.4663,-0.9088
317,35.0366,-0.3547,-0.9088
317,34.6009,-0.4617,-0.9088
317,42.7247,2.2573,-0.9088
317,33.6521,-0.6822,-0.9088
317,33.9995,-1.0616,-0.9088
317,34.3090,0.0289,-0.9088
318,50.4805,-0.1509,-1.8097
318,44.0614,-2.9775,-1.8097
318,46.3510,-0.7697,-1.8097
318,47.2641,-1.6632,-1.8097
318,41.2270,-2.2973,-1.8097
318,43.8100,-2.8466,-1.8097
318,46.9108,-0.6161,-1.8097
318,47.7574,-0.9277,-1.8097
318,42.5062,-2.1374,-1.8097
318,45.4291,-2.0545,-1.8097
319,48.7640,0.4357,-2.0266
319,43.1550,-0.8979,-2.0266
319,43.0217,-1.3677,-2.0266
319,47.6116,-0.4735,-2.0266
319,45.3062,-0.2920,-2.0266
319,42.3782,-0.6993,-2.0266
319,49.5689,0.3273,-2.0266
319,40.5207,-1.6179,-2.0266
319,37.7701,-2.1742,-2.0266
319,48.7351,0.3012,-2.0266
320,56.4356,1.9815,-0.6572
320,58.7209,3.0200,-0.6572
320,46.8894,0.1564,-0.6572
320,56.4198,2.2285,-0.6572
320,52.4364,1.8064,-0.6572
320,50.3987,0.7872,-0.6572
320,47.7619,-0.0843,-0.6572
320,49.8442,0.8663,-0.6572
320,43.4379,-1.0110,-0.6572
320,53.1604,1.6127,-0.6572
321,34.0327,-0.8696,0.0112
321,33.6396,-1.1365,0.0112
321,35.6199,0.7217,0.0112
321,32.6440,-0.5838,0.0112
321,35.2105,-0.7694,0.0112
321,28.9599,-3.8026,0.0112
321,33.4226,-1.3182,0.0112
321,33.2112,0.0659,0.0112
321,32.1698,-0.8304,0.0112
321,35.8092,-0.1730,0.0112
322,51.2124,-1.2949,1.1611
322,55.1741,-0.3365,1.1611
322,53.9623,-0.8293,1.1611
322,54.2861,-0.5413,1.1611
322,56.8433,0.6373,1.1611
322,52.0031,-0.9736,1.1611
322,48.0394,-2.2709,1.1611
322,51.0158,-1.4331,1.1611
322,47.3274,-1.7360,1.1611
322,54.9921,-0.3311,1.1611
323,43.6593,1.0237,-0.9094
323,46.8227,1.5259,-0.9094
323,34.3348,-0.8043,-0.9094
323,36.6199,-0.1827,-0.9094
323,41.1621,0.8315,-0.9094
323,36.2371,-0.0137,-0.9094
323,42.4386,1.1757,-0.9094
323,48.7067,1.9783,-0.9094
323,46.1358,1.5615,-0.9094
323,43.1626,1.2247,-0.9094
324,30.8717,-0.0656,-2.4018
324,29.9162,0.1085,-2.4018
324,31.1682,-0.9815,-2.4018
324,31.6703,-2.1593,-2.4018
324,31.6559,-0.7394,-2.4018
324,32.1807,-2.3261,-2.4018
324,31.8078,-2.8328,-2.4018
324,30.0215,0.3147,-2.4018
324,30.9102,0.3616,-2.4018
324,32.5246,-0.3370,-2.4018
325,56.4274,0.3049,-0.6639
325,47.6787,-0.6165,-0.6639
325,52.3923,-0.2144,-0.6639
325,65.8095,1.2903,-0.6639
325,51.8084,-0.6189,-0.6639
325,64.3711,1.5486,-0.6639
325,62.6257,1.0921,-0.6639
325,63.7070,1.3351,-0.6639
325,63.5964,1.5667,-0.6639
325,52.7217,-0.1781,-0.6639
326,45.0085,-0.0640,1.0428
326,43.0307,0.2293,1.0428
326,41.7970,0.6246,1.0428
326,38.6346,-1.0175,1.0428
326,43.0871,0.2199,1.0428
326,43.8426,0.4547,1.0428
326,42.0601,-0.1757,1.0428
326,43.3123,0.9903,1.0428
326,43.6145,1.8765,1.0428
326,42.3152,1.2719,1.0428
327,27.6050,-1.2989,-0.9301
327,33.4589,0.4214,-0.9301
327,35.4997,0.6003,-0.9301
327,27.9949,-0.7046,-0.9301
327,27.1903,-1.4096,-0.9301
327,32.2536,-0.3309,-0.9301
327,36.1524,0.6273,-0.9301
327,31.1819,-0.4675,-0.9301
327,39.1017,1.5727,-0.9301
327,32.6164,-0.5971,-0.9301
328,53.6640,-0.3701,-0.1836
328,52.4539,-0.5603,-0.1836
328,58.2565,0.2732,-0.1836
328,47.2540,-1.2915,-0.1836
328,49.7016,-0.5081,-0.1836
328,44.6103,-1.8028,-0.1836
328,57.7278,0.4842,-0.1836
328,49.8510,-1.0762,-0.1836
328,58.9118,0.5626,-0.1836
328,47.1098,-1.4327,-0.1836
329,57.0618,0.8120,0.0952
329,54.8855,0.8364,0.0952
329,50.8872,-0.4092,0.0952
329,58.9959,1.3912,0.0952
329,54.2755,0.1598,0.0952
329,52.0405,-0.1118,0.0952
329,52.8328,0.0214,0.0952
329,62.1983,2.2094,0.0952
329,47.1934,-0.8498,0.0952
329,59.2142,1.7552,0.0952
330,56.3392,-0.7380,-1.0078
330,57.0786,-0.9170,-1.0078
330,56.3390,0.5862,-1.0078
330,56.7233,-0.7340,-1.0078
330,56.1573,0.3740,-1.0078
330,55.7128,-0.3447,-1.0078
330,57.1159,1.0825,-1.0078
330,60.8838,1.2492,-1.0078
330,54.9310,0.6335,-1.0078
330,57.9933,1.3344,-1.0078
331,39.0883,-0.4900,-0.5388
331,37.6952,-0.7417,-0.5388
331,36.6224,-0.8026,-0.5388
331,38.2941,-0.6690,-0.5388
331,39.2692,0.5820,-0.5388
331,40.0379,0.3030,-0.5388
331,33.6068,-1.7507,-0.5388
331,36.4086,-0.6764,-0.5388
331,40.8806,0.0560,-0.5388
331,39.3238,-0.4026,-0.5388
332,54.3539,-1.2020,1.1466
332,52.9502,-0.0853,1.1466
332,52.0428,-0.6151,1.1466
332,52.5891,-0.8022,1.1466
332,53.8034,-0.8485,1.1466
332,51.6794,1.7697,1.1466
332,55.7812,1.5892,1.1466
332,53.2842,-0.6324,1.1466
332,54.5268,0.6311,1.1466
332,53.6727,-0.1361,1.1466
333,42.1863,-1.7693,0.6822
333,47.2033,0.4844,0.6822
333,46.4169,1.2432,0.6822
333,44.2954,0.2064,0.6822
333,44.5741,-0.2307,0.6822
333,43.5816,0.3891,0.6822
333,41.0660,-1.6760,0.6822
333,41.2510,-1.8207,0.6822
333,41.2289,-0.7609,0.6822
333,44.5760,0.7912,0.6822
334,49.5058,-1.0081,-0.1524
334,44.8563,-1.8281,-0.1524
334,41.7936,-2.4613,-0.1524
334,50.4311,-0.5780,-0.1524
334,44.9079,-1.1748,-0.1524
334,55.7152,1.0589,-0.1524
334,57.5163,0.9663,-0.1524
334,50.1950,-0.4927,-0.1524
334,52.6777,0.2047,-0.1524
334,47.0464,-1.2226,-0.1524
335,36.3282,-2.3954,-0.1309
335,42.0351,-1.8155,-0.1309
335,37.6617,-2.1571,-0.1309
335,49.7583,-0.3995,-0.1309
335,39.5380,-1.8064,-0.1309
335,34.9470,-2.4872,-0.1309
335,49.3784,-0.4258,-0.1309
335,53.0762,0.0711,-0.1309
335,40.9152,-1.9947,-0.1309
335,35.4079,-2.7517,-0.1309
336,54.6504,1.5833,1.7431
336,55.2863,2.0829,1.7431
336,53.4201,0.7837,1.7431
336,51.6974,0.2191,1.7431
336,50.4762,0.8675,1.7431
336,51.0034,0.5820,1.7431
336,53.7893,1.4400,1.7431
336,49.4639,0.2625,1.7431
336,49.1161,-0.4509,1.7431
336,49.6434,-0.4618,1.7431
337,47.9908,1.9349,-2.3938
337,46.7792,0.4542,-2.3938
337,45.8673,2.0917,-2.3938
337,46.0206,2.2111,-2.3938
337,50.4367,2.1043,-2.3938
337,45.7122,1.3324,-2.3938
337,46.1699,2.4719,-2.3938
337,49.2854,2.4621,-2.3938
337,45.9664,-0.6918,-2.3938
337,46.5605,1.6134,-2.3938
338,49.6767,2.8302,0.2887
338,42.0208,0.5647,0.2887
338,41.5285,-0.0865,0.2887
338,38.6968,-0.6659,0.2887
338,44.5603,0.9305,0.2887
338,47.4296,1.3842,0.2887
338,45.7178,0.2508,0.2887
338,48.4206,1.1678,0.2887
338,47.6630,1.8323,0.2887
338,43.4722,0.0297,0.2887
339,39.0657,0.5716,-0.0091
339,39.0136,0.4529,-0.0091
339,42.3133,0.7982,-0.0091
339,43.8637,0.9081,-0.0091
339,43.5263,0.2858,-0.0091
339,50.7716,2.2782,-0.0091
339,50.7721,2.3996,-0.0091
339,46.5270,1.4931,-0.0091
339,49.2620,2.1113,-0.0091
339,49.9613,2.3371,-0.0091
340,63.0873,-0.0061,0.4701
340,67.3521,0.1594,0.4701
340,55.6176,-1.1250,0.4701
340,70.4968,0.9777,0.4701
340,67.2665,0.1878,0.4701
340,57.5008,-0.8312,0.4701
340,56.5305,-1.1564,0.4701
340,67.7742,0.5346,0.4701
340,61.0651,-0.6139,0.4701
340,56.5549,-0.9710,0.4701
341,37.5647,-0.2302,0.3354
341,38.8019,0.2783,0.3354
341,37.6438,-1.5318,0.3354
341,35.8756,0.7203,0.3354
341,39.3297,-0.7093,0.3354
341,37.5214,0.4091,0.3354
341,37.8629,-0.7166,0.3354
341,40.3951,-2.6161,0.3354
341,38.2820,-0.3974,0.3354
341,37.2477,0.0090,0.3354
342,54.1099,-0.0043,-0.4066
342,52.0720,-0.0679,-0.4066
342,54.2176,0.2202,-0.4066
342,47.7259,-1.5135,-0.4066
342,49.4700,-0.3244,-0.4066
342,56.8188,0.4212,-0.4066
342,56.4309,1.2402,-0.4066
342,54.6976,0.4030,-0.4066
342,49.3717,-0.8453,-0.4066
342,54.3185,-0.0573,-0.4066
343,47.1765,0.9053,0.9640
343,44.3609,0.4747,0.9640
343,40.9953,-0.7874,0.9640
343,48.1097,1.5645,0.9640
343,42.2882,-0.5047,0.9640
343,35.7732,-1.2208,0.9640
343,44.6534,0.0860,0.9640
343,38.8519,-1.2920,0.9640
343,48.5443,1.6852,0.9640
343,47.6230,1.0410,0.9640
344,62.6213,3.2684,0.3817
344,48.9534,-0.2367,0.3817
344,54.4782,1.3058,0.3817
344,47.1698,-0.5838,0.3817
344,54.8356,1.5512,0.3817
344,56.1997,1.5117,0.3817
344,56.0866,1.3016,0.3817
344,53.6545,0.6974,0.3817
344,44.6611,-1.0071,0.3817
344,52.0519,0.7734,0.3817
345,30.8117,-1.8948,-2.0803
345,36.7755,-0.7194,-2.0803
345,30.8281,-1.1800,-2.0803
345,27.5702,-2.0481,-2.0803
345,41.5625,-0.0388,-2.0803
345,28.0904,-1.9446,-2.0803
345,34.0593,-1.1386,-2.0803
345,34.0464,-0.9906,-2.0803
345,26.3115,-2.4182,-2.0803
345,31.4658,-1.7956,-2.0803
346,49.8430,-0.4377,1.7886
346,50.2595,-0.3695,1.7886
346,54.8849,0.5377,1.7886
346,52.7352,0.3288,1.7886
346,52.2048,0.3084,1.7886
346,49.6285,-0.1077,1.7886
346,56.8972,0.5635,1.7886
346,52.1498,-0.0832,1.7886
346,52.9847,0.1890,1.7886
346,49.7020,-0.1035,1.7886
347,27.5516,-1.9260,-1.3817
347,34.0710,0.0718,-1.3817
347,30.7819,-1.7502,-1.3817
347,33.7432,1.4065,-1.3817
347,37.6485,1.8736,-1.3817
347,34.6770,0.2615,-1.3817
347,31.1353,-1.1061,-1.3817
347,32.2905,-0.7061,-1.3817
347,35.6503,0.3912,-1.3817
347,40.0994,2.0687,-1.3817
348,34.1157,-1.5480,-0.0384
348,24.7044,-2.2917,-0.0384
348,45.4450,-0.5883,-0.0384
348,36.1551,-1.3915,-0.0384
348,48.7249,-0.3882,-0.0384
348,37.0432,-1.5794,-0.0384
348,39.1509,-1.3085,-0.0384
348,58.7782,0.4240,-0.0384
348,36.9846,-1.3445,-0.0384
348,50.7995,-0.4134,-0.0384
349,53.8148,-0.0546,1.3217
349,61.2170,2.6511,1.3217
349,53.2028,0.3789,1.3217
349,48.0999,-0.5363,1.3217
349,47.4122,-0.7734,1.3217
349,51.6872,0.1163,1.3217
349,48.9785,-0.7575,1.3217
349,56.4928,1.2543,1.3217
349,58.0838,1.6644,1.3217
349,58.2913,1.6490,1.3217
350,52.3597,0.3306,0.0496
350,53.8496,0.0899,0.0496
350,53.6469,-1.7063,0.0496
350,53.8701,0.6817,0.0496
350,50.0167,-0.3798,0.0496
350,51.0863,1.5144,0.0496
350,54.3793,0.1769,0.0496
350,52.3413,0.3930,0.0496
350,55.8633,-1.1435,0.0496
350,52.9846,0.8324,0.0496
351,44.9477,-1.4963,1.5722
351,49.0428,-0.7458,1.5722
351,54.2602,0.0390,1.5722
351,50.1809,-0.5188,1.5722
351,49.2369,-0.6513,1.5722
351,49.8749,-0.3839,1.5722
351,43.2469,-2.1561,1.5722
351,51.4554,-0.9060,1.5722
351,60.0336,1.7219,1.5722
351,48.2762,-1.2657,1.5722
352,51.0488,1.8879,2.5907
352,48.3857,1.8049,2.5907
352,51.7631,2.6340,2.5907
352,50.7656,1.9835,2.5907
352,51.8064,2.4078,2.5907
352,56.4742,3.4180,2.5907
352,57.5657,3.7120,2.5907
352,47.5562,0.7836,2.5907
352,47.9775,1.0781,2.5907
352,45.7357,1.3670,2.5907
353,55.8680,0.7119,1.4669
353,49.5007,-0.5224,1.4669
353,60.3180,2.1231,1.4669
353,56.2766,0.5748,1.4669
353,61.1855,2.1692,1.4669
353,50.2712,-0.4079,1.4669
353,55.7949,1.3213,1.4669
353,62.7631,2.7501,1.4669
353,59.1402,1.7436,1.4669
353,53.0384,0.5697,1.4669
354,40.5937,0.4089,-1.3319
354,42.3895,-0.6131,-1.3319
354,42.5295,-0.5547,-1.3319
354,40.2205,0.2383,-1.3319
354,41.0752,0.4863,-1.3319
354,53.4115,-2.8642,-1.3319
354,40.2395,0.0378,-1.3319
354,37.9023,0.3486,-1.3319
354,43.6295,-0.3675,-1.3319
354,37.0001,1.0408,-1.3319
355,29.9944,-0.2681,-1.5633
355,39.7419,1.2771,-1.5633
355,30.2627,-0.3378,-1.5633
355,40.3720,1.3264,-1.5633
355,42.2196,1.5564,-1.5633
355,34.7954,0.2435,-1.5633
355,38.8457,0.8142,-1.5633
355,35.3947,0.5285,-1.5633
355,29.7859,-0.5045,-1.5633
355,28.9628,-0.9161,-1.5633
356,51.8741,0.1262,0.6229
356,48.7297,-0.9118,0.6229
356,53.6170,0.5809,0.6229
356,54.5813,0.7461,0.6229
356,54.1438,0.6620,0.6229
356,58.2939,0.9090,0.6229
356,49.3593,-0.8570,0.6229
356,63.1088,2.9207,0.6229
356,53.0207,0.3335,0.6229
356,51.8963,0.4171,0.6229
357,43.2259,1.6608,0.7387
357,43.6304,1.1334,0.7387
357,43.1759,0.8151,0.7387
357,44.4194,-0.8894,0.7387
357,41.5167,0.8441,0.7387
357,44.3370,0.7014,0.7387
357,41.7392,0.4110,0.7387
357,44.3664,2.2198,0.7387
357,42.7985,-0.7570,0.7387
357,44.9714,-0.5509,0.7387
358,65.6428,1.1028,-0.8024
358,61.8664,0.8914,-0.8024
358,53.1543,-0.2265,-0.8024
358,66.9789,1.5082,-0.8024
358,55.7270,-0.1757,-0.8024
358,34.4872,-2.4084,-0.8024
358,69.7194,1.7460,-0.8024
358,79.2285,3.0332,-0.8024
358,56.6785,0.1349,-0.8024
358,65.6254,1.4714,-0.8024
359,58.6050,1.2551,-0.2725
359,54.6002,0.2991,-0.2725
359,52.8568,-0.1209,-0.2725
359,54.0197,0.0973,-0.2725
359,51.8784,-0.3766,-0.2725
359,60.6232,1.3768,-0.2725
359,53.2593,0.1006,-0.2725
359,45.6290,-1.4759,-0.2725
359,59.6747,2.3891,-0.2725
359,54.9098,0.0305,-0.2725
360,57.8135,3.0650,2.3126
360,52.0640,0.5214,2.3126
360,52.9125,1.3982,2.3126
360,58.2611,2.1591,2.3126
360,54.8816,1.2278,2.3126
360,55.8658,2.1247,2.3126
360,54.0576,0.7199,2.3126
360,58.7379,2.5561,2.3126
360,51.2068,0.5754,2.3126
360,49.6324,0.1563,2.3126
361,37.4925,-1.5185,-1.1257
361,47.0410,-0.3882,-1.1257
361,37.0425,-2.0511,-1.1257
361,45.6173,-0.1267,-1.1257
361,46.3153,-0.3192,-1.1257
361,42.2559,-1.1175,-1.1257
361,46.5116,0.0239,-1.1257
361,43.0962,-0.9423,-1.1257
361,40.2170,-1.4230,-1.1257
361,42.1451,-0.8623,-1.1257
362,47.3352,-0.1668,1.5122
362,46.6318,-0.4050,1.5122
362,45.9226,-0.1336,1.5122
362,43.7463,-2.8197,1.5122
362,45.6646,-0.0715,1.5122
362,46.7137,0.3999,1.5122
362,42.8747,-2.6983,1.5122
362,45.3425,-0.0572,1.5122
362,45.7347,0.4468,1.5122
362,46.3812,0.3858,1.5122
363,38.0764,-0.7971,-2.0964
363,35.3011,-1.6954,-2.0964
363,41.4654,0.1237,-2.0964
363,39.3619,-0.4280,-2.0964
363,36.0612,-1.9460,-2.0964
363,40.6330,-0.6160,-2.0964
363,38.8332,-0.8570,-2.0964
363,43.4267,0.1223,-2.0964
363,39.1112,-0.3932,-2.0964
363,43.2333,0.2572,-2.0964
364,44.1048,1.0397,0.2751
364,40.7114,1.3717,0.2751
364,42.9024,1.2529,0.2751
364,48.4370,0.3243,0.2751
364,39.6963,1.5694,0.2751
364,57.9078,-1.8899,0.2751
364,48.3675,0.4607,0.2751
364,51.4415,-0.2150,0.2751
364,54.4116,-1.0096,0.2751
364,52.9312,-0.7307,0.2751
365,43.1037,0.4084,-0.6991
365,40.4746,-0.4610,-0.6991
365,35.0312,-1.4139,-0.6991
365,43.7466,-0.3168,-0.6991
365,41.7451,-0.5632,-0.6991
365,37.4775,-1.3654,-0.6991
365,41.4360,-0.2364,-0.6991
365,49.5204,1.1110,-0.6991
365,41.1561,-0.3460,-0.6991
365,44.7354,0.5716,-0.6991
366,41.6919,-1.4275,0.1052
366,32.4048,-2.7959,0.1052
366,45.7330,-0.4137,0.1052
366,42.8278,-1.1293,0.1052
366,46.4280,-0.4798,0.1052
366,42.0675,-1.1125,0.1052
366,40.9139,-1.4892,0.1052
366,39.5402,-1.4370,0.1052
366,33.7720,-2.4423,0.1052
366,30.9939,-3.0296,0.1052
367,35.6567,2.4417,-0.5271
367,41.0095,0.4382,-0.5271
367,39.8456,-0.5893,-0.5271
367,36.4419,0.7137,-0.5271
367,38.0346,0.1713,-0.5271
367,36.0586,0.4706,-0.5271
367,38.9203,-0.2352,-0.5271
367,37.1372,-0.0287,-0.5271
367,39.9836,0.1889,-0.5271
367,39.6432,0.0148,-0.5271
368,47.6946,0.5449,-0.5675
368,48.6865,1.0163,-0.5675
368,37.8231,-0.6703,-0.5675
368,36.3929,-1.2368,-0.5675
368,42.2048,-0.3473,-0.5675
368,51.3653,1.3187,-0.5675
368,50.7136,1.1818,-0.5675
368,40.4231,-0.2768,-0.5675
368,47.1034,0.4111,-0.5675
368,49.3138,1.3626,-0.5675
369,40.7233,-0.3216,-0.9535
369,44.1119,0.5426,-0.9535
369,48.0373,0.8874,-0.9535
369,45.2965,1.2717,-0.9535
369,39.3447,-1.4864,-0.9535
369,45.1441,0.8439,-0.9535
369,35.6275,-2.0882,-0.9535
369,41.5016,-0.8335,-0.9535
369,42.0544,-0.0397,-0.9535
369,45.1761,0.6387,-0.9535
370,48.0970,1.8713,2.5392
370,31.2553,-0.3766,2.5392
370,28.8518,-0.3663,2.5392
370,35.3816,0.4048,2.5392
370,48.1562,2.1024,2.5392
370,32.5758,-0.0106,2.5392
370,40.8200,1.1318,2.5392
370,41.2754,1.2695,2.5392
370,42.3881,1.4511,2.5392
370,49.7725,2.1177,2.5392
371,31.7096,-3.3655,0.7437
371,41.4533,0.0575,0.7437
371,41.3795,0.1722,0.7437
371,42.2590,0.6678,0.7437
371,38.0925,-1.4278,0.7437
371,38.6292,-0.3829,0.7437
371,36.6006,-2.0626,0.7437
371,42.8653,0.6021,0.7437
371,40.4757,0.6071,0.7437
371,41.8686,0.1426,0.7437
372,40.5140,-1.9578,0.8972
372,37.3123,-2.1863,0.8972
372,41.4739,-2.3310,0.8972
372,41.0932,-1.3722,0.8972
372,35.7899,-2.9749,0.8972
372,37.3759,-3.2343,0.8972
372,38.3806,-1.8205,0.8972
372,40.1490,-2.0328,0.8972
372,37.5167,-2.0539,0.8972
372,41.3018,-0.5005,0.8972
373,54.9077,1.6812,-0.2045
373,47.3850,-0.2166,-0.2045
373,51.1249,0.4915,-0.2045
373,58.4113,2.8600,-0.2045
373,54.8672,1.0478,-0.2045
373,51.3981,0.5896,-0.2045
373,47.5984,0.3219,-0.2045
373,51.2529,0.6931,-0.2045
373,42.8730,-1.2948,-0.2045
373,46.0227,-0.2805,-0.2045
374,44.0711,-0.5156,-0.5251
374,71.7418,2.0522,-0.5251
374,61.3792,1.0609,-0.5251
374,90.9365,3.5633,-0.5251
374,53.9395,0.4601,-0.5251
374,65.9182,1.3668,-0.5251
374,38.0365,-0.9121,-0.5251
374,39.7388,-0.7228,-0.5251
374,42.5061,-0.2996,-0.5251
374,63.2287,1.1575,-0.5251
375,40.0668,0.8318,-0.2518
375,42.9950,1.2085,-0.2518
375,43.7357,1.3353,-0.2518
375,36.7489,-0.2285,-0.2518
375,48.6551,2.8337,-0.2518
375,47.0072,2.6010,-0.2518
375,42.9049,1.8143,-0.2518
375,46.5091,2.3851,-0.2518
375,42.8450,1.4398,-0.2518
375,45.3697,2.3442,-0.2518
376,56.6419,0.1209,1.8463
376,60.6856,0.7380,1.8463
376,49.3865,-1.2426,1.8463
376,52.0463,-0.5297,1.8463
376,63.5085,1.3681,1.8463
376,64.9094,1.1598,1.8463
376,55.0493,-0.2532,1.8463
376,55.2881,0.1111,1.8463
376,70.2874,2.0294,1.8463
376,52.8478,-0.2653,1.8463
377,47.9360,-0.7857,0.0577
377,48.4221,0.2866,0.0577
377,47.6101,-2.4372,0.0577
377,46.8962,-1.6600,0.0577
377,48.0521,-0.2393,0.0577
377,47.8048,0.5823,0.0577
377,48.1724,0.5995,0.0577
377,47.2097,-0.5671,0.0577
377,47.1981,-1.1379,0.0577
377,49.1778,-0.8666,0.0577
378,59.6934,-0.7606,0.4996
378,64.2892,0.0313,0.4996
378,51.7885,-1.9762,0.4996
378,64.7680,0.2873,0.4996
378,54.8875,-1.4639,0.4996
378,70.8788,1.0533,0.4996
378,57.7686,-1.1449,0.4996
378,55.2130,-1.4384,0.4996
378,61.3651,-0.4290,0.4996
378,63.8275,-0.3639,0.4996
379,40.7857,1.8635,0.5704
379,36.8137,2.5189,0.5704
379,36.4474,0.2174,0.5704
379,37.5500,2.1274,0.5704
379,37.4599,1.8347,0.5704
379,38.5801,2.0361,0.5704
379,38.9930,2.4457,0.5704
379,38.3204,0.2523,0.5704
379,38.6344,-0.0397,0.5704
379,37.5699,3.0297,0.5704
380,54.0029,1.3763,-0.4511
380,41.8002,-0.4888,-0.4511
380,47.3675,0.1296,-0.4511
380,42.4044,-0.3835,-0.4511
380,46.9707,0.1269,-0.4511
380,45.8647,-0.0533,-0.4511
380,57.1336,1.4521,-0.4511
380,52.9339,1.1212,-0.4511
380,62.9702,2.2606,-0.4511
380,38.5145,-0.8906,-0.4511
381,46.0390,-0.5959,0.0808
381,50.4684,0.0890,0.0808
381,47.1055,-1.6704,0.0808
381,44.6620,-1.2116,0.0808
381,50.0807,0.1588,0.0808
381,51.7422,0.7669,0.0808
381,48.2233,0.2248,0.0808
381,45.9687,-1.2227,0.0808
381,49.7554,-0.6366,0.0808
381,49.4299,-0.1115,0.0808
382,60.4827,0.7002,0.8635
382,66.9447,2.0852,0.8635
382,68.0353,2.0295,0.8635
382,64.1664,1.2996,0.8635
382,56.2265,-0.3127,0.8635
382,68.0169,2.0262,0.8635
382,48.3395,-1.0749,0.8635
382,61.4644,0.7278,0.8635
382,63.4635,0.9606,0.8635
382,63.0434,1.4502,0.8635
383,39.4358,-0.8431,-0.7557
383,37.5413,-0.8729,-0.7557
383,42.0013,-0.5287,-0.7557
383,59.9319,2.3426,-0.7557
383,49.8701,0.8391,-0.7557
383,43.0264,-0.2811,-0.7557
383,41.0084,-0.7857,-0.7557
383,38.6910,-0.8702,-0.7557
383,24.1974,-3.2636,-0.7557
383,36.8091,-1.2623,-0.7557
384,50.5216,-0.5233,-0.1168
384,51.4380,-1.0445,-0.1168
384,51.8693,-0.7682,-0.1168
384,50.3744,-0.9717,-0.1168
384,51.7037,-0.5249,-0.1168
384,54.3729,0.7618,-0.1168
384,50.0968,0.4815,-0.1168
384,51.9387,-0.6602,-0.1168
384,53.5608,0.3214,-0.1168
384,51.3519,-0.1732,-0.1168
385,42.0395,-0.1304,-0.9047
385,36.7487,-1.7222,-0.9047
385,35.7699,-2.1720,-0.9047
385,44.7504,0.5613,-0.9047
385,38.0183,-1.7403,-0.9047
385,40.5370,-0.6918,-0.9047
385,37.6777,-1.5868,-0.9047
385,35.8034,-1.7311,-0.9047
385,34.9270,-2.3544,-0.9047
385,34.5744,-1.4218,-0.9047
386,55.9647,-0.5478,-0.5640
386,59.9537,-0.0952,-0.5640
386,36.8596,-2.3097,-0.5640
386,38.4586,-2.1191,-0.5640
386,51.2431,-0.8388,-0.5640
386,53.2872,-0.8482,-0.5640
386,46.7494,-1.4421,-0.5640
386,57.5843,-0.3393,-0.5640
386,48.4059,-1.1517,-0.5640
386,36.1766,-2.5132,-0.5640
387,43.0720,1.8602,1.4738
387,42.3762,-0.9318,1.4738
387,42.1598,0.8142,1.4738
387,42.5519,1.2632,1.4738
387,44.1291,1.4421,1.4738
387,44.1154,1.1914,1.4738
387,42.3831,2.9908,1.4738
387,42.0852,-0.2349,1.4738
387,42.1487,-1.9208,1.4738
387,43.1045,1.0259,1.4738
388,42.1470,1.0655,-0.8183
388,34.6589,0.1099,-0.8183
